type,info,id
DL,11837866,4
DL,69589555,4
DL,49780341,4
DL,55969280,4
DL,84272155,4
DL,79028441,4
DL,81821627,4
DL,91057321,4
DL,94299326,4
DL,68580761,4
DL,22633354,4
DL,32330873,4
DL,28235548,4
DL,69334916,4
DL,37882836,4
DL,31427522,4
DL,45880694,4
DL,54320713,4
DL,65885118,4
DL,57135738,4
DL,25766279,4
DL,80124574,4
DL,17111964,4
DL,93137186,4
DL,72601415,4
DL,52282401,4
DL,27187522,4
DL,57222765,4
DL,98587469,4
DL,94626770,4
DL,58987379,4
DL,55814990,4
DL,18462073,4
DL,90608054,4
DL,62374570,4
DL,81846079,4
DL,31704484,4
DL,25175228,4
DL,34385622,4
DL,12849970,4
DL,58625463,4
DL,79097684,4
DL,30167509,4
DL,95765733,4
DL,69029524,4
DL,19665715,4
DL,20281927,4
DL,21726574,4
DL,50310618,4
DL,67291868,4
DL,52249944,4
DL,76624839,4
DL,85438221,4
DL,30990993,4
DL,68264801,4
DL,24583031,4
DL,63159307,4
DL,85437577,4
DL,63018748,4
DL,54251374,4
DL,22294027,4
DL,27526764,4
DL,31989127,4
DL,80749037,4
DL,41022267,4
DL,17163843,4
DL,31965971,4
DL,17378358,4
DL,82928365,4
DL,85747936,4
DL,83804080,4
DL,30501808,4
DL,82735278,4
DL,55147127,4
DL,64807660,4
DL,19804280,4
DL,66087335,4
DL,15463208,4
DL,31975341,4
DL,83546602,4
DL,67386470,4
DL,84058226,4
DL,25692085,4
DL,47155015,4
DL,44714312,4
DL,96820563,4
DL,19132170,4
DL,57612290,4
DL,65628975,4
DL,97442246,4
DL,54209903,4
DL,45605488,4
DL,45053767,4
DL,59878655,4
DL,60730033,4
DL,15461228,4
DL,76671969,4
DL,55921330,4
DL,52746096,4
DL,48477396,4
DL,49916436,4
DL,43588696,4
DL,44761771,4
DL,77046322,4
DL,98226615,4
DL,96773418,4
DL,54410693,4
DL,93757204,4
DL,59025450,4
DL,30396492,4
DL,57415679,4
DL,62512829,4
DL,83435803,4
DL,99757426,4
DL,67610813,4
DL,33426326,4
DL,22551602,4
DL,88240148,4
DL,34084763,4
DL,98714432,4
DL,58930119,4
DL,79587292,4
DL,54800084,4
DL,29587426,4
DL,65212651,4
DL,46762607,4
DL,67629276,4
DL,25419524,4
DL,60318964,4
DL,49305840,4
DL,99434062,4
DL,13252786,4
DL,80001491,4
DL,27552446,4
DL,41770502,4
DL,28629889,4
DL,29560991,4
DL,84137988,4
DL,40855471,4
DL,12225726,4
DL,79920181,4
DL,19973789,4
DL,75660405,4
DL,89920251,4
DL,56705186,4
DL,71666909,4
DL,50857828,4
DL,98870695,4
DL,22206054,4
DL,66504513,4
DL,71327068,4
DL,52786806,4
DL,68257271,4
DL,42114698,4
DL,56190796,4
DL,84400494,4
DL,57766782,4
DL,23535463,4
DL,47750860,4
DL,45749536,4
DL,26612999,4
DL,17747966,4
DL,74370406,4
DL,69222380,4
DL,56649173,4
DL,69010981,4
DL,74286112,4
DL,55483812,4
DL,26352822,4
DL,55047462,4
DL,28912610,4
DL,64684603,4
DL,33475500,4
DL,65524584,4
DL,92981058,4
DL,52187406,4
DL,77174130,4
DL,50175149,4
DL,86823859,4
DL,96621797,4
DL,19004293,4
DL,41005435,4
DL,89256802,4
DL,55080172,4
DL,35759672,4
DL,41016803,4
DL,98721834,4
DL,77192328,4
DL,11814468,4
DL,27471775,4
DL,17727339,4
DL,10538913,4
DL,91417758,4
DL,16627462,4
DL,18130378,4
DL,36810583,4
DL,22274747,4
DL,13565695,4
DL,87090511,4
DL,19801050,4
DL,76152289,4
DL,32291967,4
DL,54495432,4
DL,80335484,4
DL,68110158,4
DL,55092960,4
DL,73842694,4
DL,34340154,4
DL,10415279,4
DL,31060851,4
DL,26504076,4
DL,96362018,4
DL,81326311,4
DL,72926652,4
DL,36294500,4
DL,84630160,4
DL,53972280,4
DL,75882467,4
DL,40878289,4
DL,51854343,4
DL,57805730,4
DL,84671628,4
DL,63566039,4
DL,59118826,4
DL,26149664,4
DL,99771930,4
DL,86828911,4
DL,56211053,4
DL,38837841,4
DL,16626011,4
DL,97021449,4
DL,22710105,4
DL,54777264,4
DL,89985740,4
DL,83131309,4
DL,10088463,4
DL,77486111,4
DL,10276068,4
DL,70379342,4
DL,48146301,4
DL,54105613,4
DL,17341590,4
DL,40133274,4
DL,36901427,4
DL,63033112,4
DL,87298682,4
DL,67877032,4
DL,86043754,4
DL,78494018,4
DL,94208819,4
DL,29993188,4
DL,20031634,4
DL,45700893,4
DL,16935194,4
DL,16030146,4
DL,75488920,4
DL,31733816,4
DL,43849508,4
DL,86268067,4
DL,74166660,4
DL,65534559,4
DL,94543503,4
DL,33306454,4
DL,87298126,4
DL,14518559,4
DL,97755751,4
DL,74381811,4
DL,53467224,4
DL,48164362,4
DL,54316500,4
DL,94269652,4
DL,63696338,4
DL,83929773,4
DL,80092699,4
DL,70437904,4
DL,47413874,4
DL,60999267,4
DL,97050585,4
DL,69316879,4
DL,70700292,4
DL,84988725,4
DL,71636330,4
DL,42866847,4
DL,72814511,4
DL,22547031,4
DL,53257856,4
DL,50223787,4
DL,87237799,4
DL,68369555,4
DL,76464171,4
DL,54504873,4
DL,18905117,4
DL,48158128,4
DL,40730018,4
DL,27357654,4
DL,87563557,4
DL,75216305,4
DL,62272519,4
DL,55294679,4
DL,20855154,4
DL,20058654,4
DL,49746715,4
DL,57728937,4
DL,71993368,4
DL,35666283,4
DL,58822409,4
DL,32479274,4
DL,44582672,4
DL,27088819,4
DL,65154914,4
DL,39321168,4
DL,10484798,4
DL,92410427,4
DL,11454550,4
DL,66201280,4
DL,65309752,4
DL,56666629,4
DL,75048123,4
DL,11322066,4
DL,66964767,4
DL,75025687,4
DL,25275381,4
DL,89581287,4
DL,42227995,4
DL,90382353,4
DL,33086597,4
DL,85150397,4
DL,65067377,4
DL,21673541,4
DL,96040391,4
DL,33790673,4
DL,60940824,4
DL,47590126,4
DL,65499039,4
DL,33420222,4
DL,58934059,4
DL,26888201,4
DL,39127610,4
DL,36416830,4
DL,69353743,4
DL,33020089,4
DL,88034513,4
DL,67376503,4
DL,38095849,4
DL,64659397,4
DL,50498666,4
DL,32706186,4
DL,55735340,4
DL,18003816,4
DL,51879450,4
DL,45016303,4
DL,41878363,4
DL,85966915,4
DL,39637945,4
DL,79177300,4
DL,75137966,4
DL,60956177,4
DL,39875799,4
DL,89390846,4
DL,85936020,4
DL,10329207,4
DL,87429200,4
DL,91697416,4
DL,35613876,4
DL,80650609,4
DL,12387641,4
DL,38116171,4
DL,84060660,4
DL,49287656,4
DL,40605504,4
DL,75002790,4
DL,54284021,4
DL,87990900,4
DL,27606126,4
DL,33682924,4
DL,16036341,4
DL,61522111,4
DL,73373758,4
DL,65222318,4
DL,44525302,4
DL,90495678,4
DL,75172428,4
DL,68420306,4
DL,34602407,4
DL,66736159,4
DL,71436085,4
DL,63151846,4
DL,39243130,4
DL,49227101,4
DL,43800686,4
DL,31294554,4
DL,48499954,4
DL,87108734,4
DL,89292224,4
DL,95141583,4
DL,56073973,4
DL,13135153,4
DL,69809569,4
DL,6873031,4
DL,11139583,4
DL,42883326,4
DL,34179812,4
DL,91574847,4
DL,22586964,4
DL,67165289,4
DL,89960231,4
DL,59489202,4
DL,73948973,4
DL,13013371,4
DL,10911686,4
DL,17769406,4
DL,17136740,4
DL,63747474,4
DL,76952913,4
DL,82502896,4
DL,82628422,4
DL,18086105,4
DL,31503717,4
DL,45547121,4
DL,98294329,4
DL,16500810,4
DL,46849310,4
DL,20291637,4
DL,17715760,4
DL,95366964,4
DL,99182418,4
DL,62070962,4
DL,14635150,4
DL,78319718,4
DL,15161282,4
DL,37485454,4
DL,68577381,4
DL,58322480,4
DL,88115469,4
DL,30053142,4
DL,43052734,4
DL,73200827,4
DL,41898811,4
DL,67764218,4
DL,11958612,4
DL,71452987,4
DL,71494651,4
DL,15357506,4
DL,89994070,4
DL,94937616,4
DL,60712370,4
DL,63637673,4
DL,62989937,4
DL,23273557,4
DL,11232150,4
DL,54541961,4
DL,77999391,4
DL,81462871,4
DL,13331245,4
DL,43676253,4
DL,39563151,4
DL,88441053,4
DL,76892023,4
DL,27713610,4
DL,18868081,4
DL,90855050,4
DL,75222055,4
DL,14248344,4
DL,51752997,4
DL,40068620,4
DL,88925512,4
DL,27431054,4
DL,80629302,4
DL,88830106,4
DL,97047186,4
DL,34430427,4
DL,50625038,4
DL,25542674,4
DL,16858896,4
DL,39401113,4
DL,12594063,4
DL,48421090,4
DL,37018546,4
DL,16587410,4
DL,28876406,4
DL,19673490,4
DL,87033433,4
DL,90556796,4
DL,91564699,4
DL,54702243,4
DL,64122562,4
DL,67814619,4
DL,69290392,4
DL,85473801,4
DL,44038410,4
DL,66360914,4
DL,60766896,4
DL,60130139,4
DL,59301917,4
DL,31573272,4
DL,53099382,4
DL,54982598,4
DL,89950903,4
DL,71580856,4
DL,97080809,4
DL,17605036,4
DL,87260081,4
DL,68268272,4
DL,90123246,4
DL,22713972,4
DL,58266035,4
DL,21366102,4
DL,19140718,4
DL,53136169,4
DL,47190681,4
DL,77641197,4
DL,40110832,4
DL,89752039,4
DL,13372090,4
DL,91255047,4
DL,38048647,4
DL,58853097,4
DL,13015429,4
DL,11124727,4
DL,79168201,4
DL,36674568,4
DL,25447128,4
DL,31178246,4
DL,87265896,4
DL,77843488,4
DL,28264100,4
DL,21524440,4
DL,98818753,4
DL,55982742,4
DL,82573603,4
DL,94069964,4
DL,28982551,4
DL,70790140,4
DL,95721870,4
DL,35301792,4
DL,41922110,4
DL,17243061,4
DL,31851738,4
DL,55603950,4
DL,17526728,4
DL,31286787,4
DL,91900193,4
DL,21915999,4
DL,42783286,4
DL,27185659,4
DL,48802023,4
DL,41734351,4
DL,64728420,4
DL,28977790,4
DL,58414800,4
DL,77283013,4
DL,77976770,4
DL,63804121,4
DL,71886598,4
DL,61132483,4
DL,87521595,4
DL,17066381,4
DL,45769063,4
DL,89131198,4
DL,93050003,4
DL,92804179,4
DL,28364003,4
DL,86052654,4
DL,23307040,4
DL,52546913,4
DL,20550007,4
DL,55868113,4
DL,27549104,4
DL,96388115,4
DL,94610460,4
DL,78838232,4
DL,75112001,4
DL,14386381,4
DL,11722022,4
DL,32515468,4
DL,85595370,4
DL,31274056,4
DL,96497383,4
DL,11044122,4
DL,26585148,4
DL,90073148,4
DL,90549006,4
DL,70683267,4
DL,46277583,4
DL,94572871,4
DL,11747103,4
DL,49805732,4
DL,71658158,4
DL,20002478,4
DL,52811181,4
DL,90087422,4
DL,20302661,4
DL,33844095,4
DL,59781157,4
DL,81118875,4
DL,20420561,4
DL,15036931,4
DL,71545788,4
DL,73775579,4
DL,89646681,4
DL,93974504,4
DL,66316919,4
DL,29576567,4
DL,89981364,4
DL,86636913,4
DL,22421202,4
DL,67088220,4
DL,31747984,4
DL,59164667,4
DL,60687015,4
DL,57676332,4
DL,77383282,4
DL,77695417,4
DL,36280353,4
DL,52587229,4
DL,20577173,4
DL,11897298,4
DL,69865992,4
DL,28666042,4
DL,74373608,4
DL,83474606,4
DL,39842166,4
DL,83108333,4
DL,98600821,4
DL,30483803,4
DL,55394003,4
DL,27534602,4
DL,98440012,4
DL,85460793,4
DL,48776171,4
DL,92559308,4
DL,55072036,4
DL,60386189,4
DL,66530713,4
DL,99007194,4
DL,93254962,4
DL,25267489,4
DL,79599438,4
DL,90010404,4
DL,12288424,4
DL,73220499,4
DL,17711200,4
DL,97737065,4
DL,49322409,4
DL,98941712,4
DL,96290142,4
DL,10690617,4
DL,92033178,4
DL,72535920,4
DL,23350870,4
DL,52998640,4
DL,85259211,4
DL,14188154,4
DL,88626651,4
DL,11100052,4
DL,69885255,4
DL,98214409,4
DL,11586096,4
DL,33559670,4
DL,93126371,4
DL,10597771,4
DL,34090511,4
DL,54612435,4
DL,69988439,4
DL,67629228,4
DL,40643727,4
DL,66387011,4
DL,14455391,4
DL,49743560,4
DL,60027369,4
DL,21595815,4
DL,63780077,4
DL,82312368,4
DL,26979610,4
DL,43956228,4
DL,99210657,4
DL,22609042,4
DL,64771701,4
DL,22868848,4
DL,69921100,4
DL,50987909,4
DL,19238225,4
DL,34672152,4
DL,12474724,4
DL,18433607,4
DL,76473746,4
DL,62951206,4
DL,62547553,4
DL,75131363,4
DL,43851047,4
Ano,774-839-095,5
Ano,851-427-419,5
Ano,500-396-620,5
Ano,412-628-522,5
Ano,245-548-488,5
Ano,898-848-567,5
Ano,148-653-492,5
Ano,282-619-939,5
Ano,560-310-709,5
Ano,789-127-573,5
Ano,227-691-858,5
Ano,690-217-425,5
Ano,543-042-652,5
Ano,859-313-095,5
Ano,107-021-092,5
Ano,805-380-667,5
Ano,111-814-986,5
Ano,426-370-369,5
Ano,418-369-077,5
Ano,959-629-645,5
Ano,332-051-752,5
Ano,101-550-128,5
Ano,657-701-990,5
Ano,960-816-811,5
Ano,185-323-712,5
Ano,983-622-034,5
Ano,186-548-814,5
Ano,288-016-209,5
Ano,650-440-822,5
Ano,274-710-566,5
Ano,911-488-997,5
Ano,441-290-256,5
Ano,952-495-335,5
Ano,580-546-777,5
Ano,806-888-205,5
Ano,156-632-584,5
Ano,913-423-752,5
Ano,574-878-618,5
Ano,591-198-696,5
Ano,320-798-616,5
Ano,353-933-209,5
Ano,496-145-273,5
Ano,899-907-517,5
Ano,212-594-158,5
Ano,212-110-241,5
Ano,581-723-317,5
Ano,649-635-525,5
Ano,530-371-596,5
Ano,981-464-413,5
Ano,172-253-690,5
Ano,504-132-792,5
Ano,230-429-422,5
Ano,207-394-076,5
Ano,941-882-183,5
Ano,973-883-885,5
Ano,465-008-241,5
Ano,413-328-384,5
Ano,130-372-471,5
Ano,811-237-185,5
Ano,773-465-690,5
Ano,511-940-601,5
Ano,976-825-012,5
Ano,739-553-554,5
Ano,485-949-378,5
Ano,756-477-605,5
Ano,545-459-834,5
Ano,758-462-488,5
Ano,873-885-326,5
Ano,358-684-639,5
Ano,743-962-427,5
Ano,959-930-725,5
Ano,984-353-042,5
Ano,838-368-105,5
Ano,406-084-117,5
Ano,779-568-470,5
Ano,899-108-229,5
Ano,752-703-242,5
Ano,696-569-468,5
Ano,254-521-397,5
Ano,659-651-939,5
Ano,242-952-420,5
Ano,791-352-777,5
Ano,939-081-828,5
Ano,521-388-277,5
Ano,371-872-933,5
Ano,902-587-998,5
Ano,759-106-950,5
Ano,540-586-932,5
Ano,961-735-178,5
Ano,449-394-373,5
Ano,587-192-487,5
Ano,101-906-057,5
Ano,724-243-429,5
Ano,257-311-050,5
Ano,808-904-947,5
Ano,533-311-074,5
Ano,680-333-187,5
Ano,429-773-422,5
Ano,697-424-354,5
Ano,764-458-869,5
Ano,698-422-814,5
Ano,111-411-291,5
Ano,995-594-482,5
Ano,451-000-616,5
Ano,761-282-883,5
Ano,666-082-281,5
Ano,492-357-680,5
Ano,481-937-970,5
Ano,327-595-235,5
Ano,527-853-697,5
Ano,619-052-037,5
Ano,337-208-434,5
Ano,163-333-256,5
Ano,205-652-496,5
Ano,881-128-564,5
Ano,698-604-039,5
Ano,874-884-649,5
Ano,165-133-440,5
Ano,805-376-487,5
Ano,261-865-836,5
Ano,955-583-699,5
Ano,610-261-862,5
Ano,873-798-461,5
Ano,856-812-391,5
Ano,882-387-579,5
Ano,861-153-534,5
Ano,415-444-276,5
Ano,858-055-658,5
Ano,101-266-490,5
Ano,326-950-971,5
Ano,980-341-874,5
Ano,170-061-687,5
Ano,671-179-887,5
Ano,704-185-940,5
Ano,253-152-637,5
Ano,292-613-697,5
Ano,244-124-400,5
Ano,271-194-682,5
Ano,144-223-899,5
Ano,791-535-600,5
Ano,454-136-049,5
Ano,496-859-827,5
Ano,650-994-339,5
Ano,408-138-236,5
Ano,282-368-583,5
Ano,214-715-893,5
Ano,257-124-552,5
Ano,666-918-138,5
Ano,327-845-021,5
Ano,262-634-172,5
Ano,876-546-323,5
Ano,910-706-649,5
Ano,904-635-943,5
Ano,571-041-749,5
Ano,554-117-684,5
Ano,339-667-032,5
Ano,235-681-484,5
Ano,560-770-129,5
Ano,600-910-371,5
Ano,408-893-381,5
Ano,219-371-651,5
Ano,753-336-161,5
Ano,929-801-398,5
Ano,580-406-099,5
Ano,830-866-997,5
Ano,703-822-866,5
Ano,414-125-897,5
Ano,537-055-630,5
Ano,419-322-647,5
Ano,930-775-981,5
Ano,357-801-263,5
Ano,695-699-688,5
Ano,347-165-582,5
Ano,325-523-274,5
Ano,642-756-297,5
Ano,661-581-445,5
Ano,628-727-702,5
Ano,119-841-223,5
Ano,628-794-661,5
Ano,636-221-957,5
Ano,230-962-232,5
Ano,386-527-026,5
Ano,387-267-064,5
Ano,338-419-439,5
Ano,851-892-954,5
Ano,817-035-385,5
Ano,351-663-087,5
Ano,507-977-751,5
Ano,193-941-265,5
Ano,323-998-023,5
Ano,295-470-139,5
Ano,376-708-563,5
Ano,761-116-764,5
Ano,205-098-454,5
Ano,841-392-136,5
Ano,456-569-430,5
Ano,175-607-507,5
Ano,938-643-677,5
Ano,515-065-474,5
Ano,726-247-577,5
Ano,354-604-740,5
Ano,890-311-918,5
Ano,678-237-985,5
Ano,424-354-574,5
Ano,300-133-637,5
Ano,877-329-100,5
Ano,603-217-344,5
Ano,557-993-808,5
Ano,634-079-310,5
Ano,499-365-272,5
Ano,315-545-355,5
Ano,696-790-525,5
Ano,617-594-571,5
Ano,947-978-507,5
Ano,841-491-734,5
Ano,772-090-974,5
Ano,963-795-464,5
Ano,381-806-968,5
Ano,447-895-392,5
Ano,617-269-954,5
Ano,865-530-648,5
Ano,639-222-725,5
Ano,677-901-444,5
Ano,738-350-673,5
Ano,747-121-650,5
Ano,156-348-382,5
Ano,126-577-662,5
Ano,912-046-037,5
Ano,869-112-510,5
Ano,970-881-528,5
Ano,182-069-880,5
Ano,461-397-291,5
Ano,520-704-847,5
Ano,248-441-400,5
Ano,954-713-484,5
Ano,402-303-288,5
Ano,713-476-463,5
Ano,130-835-852,5
Ano,226-219-022,5
Ano,217-120-408,5
Ano,580-595-115,5
Ano,756-140-794,5
Ano,857-204-770,5
Ano,508-355-308,5
Ano,360-537-363,5
Ano,468-890-372,5
Ano,741-915-791,5
Ano,156-975-938,5
Ano,865-365-209,5
Ano,499-302-075,5
Ano,786-920-819,5
Ano,667-735-504,5
Ano,123-554-370,5
Ano,866-277-620,5
Ano,325-147-497,5
Ano,503-063-068,5
Ano,221-838-124,5
Ano,740-349-822,5
Ano,453-801-285,5
Ano,382-064-348,5
Ano,393-397-049,5
Ano,998-407-040,5
Ano,973-107-571,5
Ano,777-880-364,5
Ano,349-218-106,5
Ano,382-827-386,5
Ano,663-246-031,5
Ano,184-857-977,5
Ano,314-259-905,5
Ano,279-327-097,5
Ano,623-140-082,5
Ano,391-944-829,5
Ano,415-263-485,5
Ano,551-206-821,5
Ano,324-027-983,5
Ano,353-227-596,5
Ano,429-235-915,5
Ano,124-377-205,5
Ano,814-743-670,5
Ano,235-473-920,5
Ano,593-528-493,5
Ano,958-843-708,5
Ano,547-771-967,5
Ano,423-971-337,5
Ano,888-637-183,5
Ano,654-426-535,5
Ano,148-849-785,5
Ano,280-862-202,5
Ano,138-947-820,5
Ano,833-599-152,5
Ano,242-644-480,5
Ano,454-648-601,5
Ano,832-473-684,5
Ano,964-444-821,5
Ano,898-953-934,5
Ano,705-082-053,5
Ano,660-963-050,5
Ano,728-404-155,5
Ano,599-889-767,5
Ano,119-295-598,5
Ano,321-816-129,5
Ano,777-274-827,5
Ano,603-536-097,5
Ano,354-717-114,5
Ano,646-170-184,5
Ano,167-697-131,5
Ano,613-325-619,5
Ano,164-539-948,5
Ano,344-893-527,5
Ano,734-012-662,5
Ano,580-570-972,5
Ano,854-239-427,5
Ano,244-709-623,5
Ano,319-743-319,5
Ano,549-987-773,5
Ano,484-105-453,5
Ano,271-602-244,5
Ano,393-423-831,5
Ano,539-250-445,5
Ano,265-704-273,5
Ano,231-518-291,5
Ano,815-829-513,5
Ano,971-118-660,5
Ano,236-995-622,5
Ano,847-565-847,5
Ano,783-387-071,5
Ano,117-260-030,5
Ano,559-298-076,5
Ano,512-019-164,5
Ano,677-423-299,5
Ano,288-085-794,5
Ano,696-020-137,5
Ano,489-209-354,5
Ano,676-577-124,5
Ano,818-864-771,5
Ano,454-014-405,5
Ano,663-753-588,5
Ano,457-563-642,5
Ano,573-179-749,5
Ano,302-000-332,5
Ano,160-465-645,5
Ano,844-968-272,5
Ano,209-488-737,5
Ano,779-626-289,5
Ano,330-287-294,5
Ano,723-563-287,5
Ano,145-417-443,5
Ano,898-341-339,5
Ano,130-344-379,5
Ano,468-610-699,5
Ano,136-070-492,5
Ano,691-417-318,5
Ano,882-211-454,5
Ano,615-001-376,5
Ano,615-490-131,5
Ano,134-851-917,5
Ano,470-517-913,5
Ano,527-062-187,5
Ano,791-883-343,5
Ano,575-694-233,5
Ano,295-455-612,5
Ano,721-192-374,5
Ano,970-809-914,5
Ano,246-720-885,5
Ano,627-040-699,5
Ano,247-072-453,5
Ano,155-200-748,5
Ano,184-097-493,5
Ano,434-734-099,5
Ano,344-462-648,5
Ano,447-310-294,5
Ano,984-698-527,5
Ano,611-519-172,5
Ano,590-117-274,5
Ano,669-428-185,5
Ano,726-101-618,5
Ano,293-916-225,5
Ano,499-640-791,5
Ano,271-783-205,5
Ano,982-854-238,5
Ano,902-761-326,5
Ano,615-084-550,5
Ano,182-467-221,5
Ano,795-595-861,5
Ano,595-072-155,5
Ano,395-386-157,5
Ano,921-773-354,5
Ano,577-091-661,5
Ano,751-937-686,5
Ano,522-254-691,5
Ano,442-288-423,5
Ano,297-894-562,5
Ano,887-572-469,5
Ano,532-135-374,5
Ano,346-323-211,5
Ano,285-988-311,5
Ano,432-102-987,5
Ano,391-051-191,5
Ano,268-269-945,5
Ano,204-921-502,5
Ano,925-186-626,5
Ano,982-421-673,5
Ano,412-820-621,5
Ano,683-909-573,5
Ano,843-846-837,5
Ano,488-634-996,5
Ano,211-832-942,5
Ano,853-529-530,5
Ano,963-374-039,5
Ano,945-895-751,5
Ano,817-989-333,5
Ano,691-343-952,5
Ano,403-830-593,5
Ano,256-890-422,5
Ano,521-451-629,5
Ano,150-940-050,5
Ano,647-017-019,5
Ano,331-168-986,5
Ano,873-936-750,5
Ano,189-695-709,5
Ano,497-806-930,5
Ano,542-419-495,5
Ano,223-842-761,5
Ano,657-904-819,5
Ano,188-443-761,5
Ano,501-822-096,5
Ano,327-388-996,5
Ano,656-412-386,5
Ano,976-445-306,5
Ano,157-293-964,5
Ano,781-103-041,5
Ano,241-422-055,5
Ano,100-954-316,5
Ano,656-738-136,5
Ano,563-217-630,5
Ano,697-860-261,5
Ano,132-224-359,5
Ano,738-555-816,5
Ano,309-229-263,5
Ano,651-240-540,5
Ano,730-253-018,5
Ano,403-206-172,5
Ano,285-878-198,5
Ano,175-456-161,5
Ano,756-626-602,5
Ano,225-637-763,5
Ano,706-871-712,5
Ano,448-526-231,5
Ano,274-879-310,5
Ano,517-349-880,5
Ano,833-467-855,5
Ano,919-054-021,5
Ano,777-501-699,5
Ano,721-529-682,5
Ano,613-086-349,5
Ano,398-678-258,5
Ano,877-899-301,5
Ano,292-933-694,5
Ano,762-029-702,5
Ano,458-765-045,5
Ano,810-007-248,5
Ano,915-274-104,5
Ano,482-263-281,5
Ano,510-780-719,5
Ano,180-376-406,5
Ano,248-340-506,5
Ano,774-736-316,5
Ano,874-055-750,5
Ano,564-157-949,5
Ano,715-535-809,5
Ano,799-152-703,5
Ano,886-566-945,5
Ano,817-672-827,5
Ano,711-037-799,5
Ano,178-723-764,5
Ano,642-115-429,5
Ano,164-588-618,5
Ano,502-030-181,5
Ano,864-592-707,5
Ano,558-771-523,5
Ano,853-494-066,5
Ano,108-052-482,5
Ano,897-875-027,5
Ano,882-928-983,5
Ano,344-106-014,5
Ano,919-748-181,5
Ano,463-220-548,5
Ano,655-542-358,5
Ano,122-815-154,5
Ano,874-260-242,5
Ano,183-229-173,5
Ano,677-786-161,5
Ano,998-765-376,5
Ano,800-613-468,5
Ano,337-636-819,5
Ano,174-839-134,5
Ano,367-429-441,5
Ano,576-827-941,5
Ano,173-588-636,5
Ano,182-004-835,5
Ano,197-435-135,5
Ano,521-396-239,5
Ano,813-696-053,5
Ano,681-004-012,5
Ano,368-344-549,5
Ano,995-767-697,5
Ano,977-677-327,5
Ano,808-973-701,5
Ano,235-905-313,5
Ano,603-290-011,5
Ano,846-518-510,5
Ano,674-783-136,5
Ano,570-820-256,5
Ano,514-146-894,5
Ano,909-714-120,5
Ano,610-260-243,5
Ano,687-808-661,5
Ano,470-327-553,5
Ano,391-595-003,5
Ano,139-464-141,5
Ano,235-107-717,5
Ano,966-729-226,5
Ano,242-290-380,5
Ano,831-749-426,5
Ano,715-960-900,5
Ano,123-378-279,5
Ano,314-528-832,5
Ano,185-085-406,5
Ano,996-056-056,5
Ano,359-425-906,5
Ano,233-439-020,5
Ano,664-925-918,5
Ano,105-093-573,5
Ano,154-796-809,5
Ano,290-888-468,5
Ano,113-604-504,5
Ano,911-248-326,5
Ano,468-777-581,5
Ano,613-335-914,5
Ano,145-847-887,5
Ano,439-702-837,5
Ano,754-896-759,5
Ano,254-961-656,5
Ano,711-585-929,5
Ano,552-234-972,5
Ano,123-863-908,5
Ano,425-095-128,5
Ano,786-839-743,5
Ano,401-104-511,5
Ano,772-682-562,5
Ano,615-096-326,5
Ano,395-897-062,5
Ano,994-135-209,5
Ano,555-152-925,5
Ano,716-032-032,5
Ano,575-683-826,5
Ano,951-214-095,5
Ano,498-643-470,5
Ano,777-482-196,5
Ano,168-600-449,5
Ano,217-536-999,5
Ano,103-020-006,5
Ano,997-825-614,5
Ano,340-848-490,5
Ano,390-621-449,5
Ano,955-780-207,5
Ano,968-125-134,5
Ano,142-846-795,5
Ano,434-782-014,5
Ano,804-181-005,5
Ano,139-964-686,5
Ano,204-364-933,5
Ano,234-974-261,5
Ano,476-897-701,5
Ano,345-842-410,5
Ano,975-559-293,5
Ano,470-373-051,5
Ano,481-263-259,5
Ano,667-771-068,5
Ano,619-363-714,5
Ano,982-748-250,5
Ano,158-782-513,5
Ano,707-881-161,5
Ano,225-519-640,5
Ano,331-989-507,5
Ano,226-337-977,5
Ano,381-707-600,5
Ano,160-056-719,5
Ano,174-602-869,5
Ano,415-350-306,5
Ano,755-107-066,5
Ano,594-599-053,5
Ano,392-983-663,5
Ano,602-710-095,5
Ano,843-038-993,5
Ano,544-845-621,5
Ano,410-165-733,5
Ano,270-531-480,5
Ano,131-872-327,5
Ano,643-424-670,5
Ano,386-197-561,5
Ano,158-033-949,5
Ano,643-553-210,5
Ano,901-115-222,5
Ano,478-751-129,5
Ano,172-327-155,5
Ano,761-990-603,5
Ano,553-195-123,5
Ano,883-371-638,5
Ano,827-835-029,5
Ano,117-757-108,5
Ano,259-198-344,5
Ano,482-460-757,5
Ano,935-414-916,5
Ano,426-227-625,5
Ano,164-832-060,5
Ano,302-864-518,5
Ano,936-520-714,5
Ano,522-466-863,5
Ano,642-408-104,5
Ano,586-071-482,5
Ano,748-250-727,5
Ano,151-688-801,5
Ano,614-925-157,5
Ano,270-259-019,5
Ano,234-353-799,5
Ano,611-115-483,5
Ano,183-450-703,5
Ano,440-032-838,5
Ano,635-131-013,5
Ano,815-538-672,5
Ano,772-131-058,5
Ano,733-954-954,5
Ano,995-856-264,5
Ano,745-787-283,5
Ano,927-347-809,5
Ano,832-167-111,5
Ano,984-906-115,5
Ano,341-086-612,5
Ano,899-584-003,5
Ano,455-905-704,5
Ano,812-123-370,5
Ano,284-230-839,5
Ano,580-914-881,5
Ano,104-671-553,5
Ano,236-006-138,5
Ano,121-570-734,5
Ano,618-342-237,5
